id,cad_number,received_datetime,entry_datetime,dispatch_datetime,enroute_datetime,onscene_datetime,close_datetime,call_type_original,call_type_original_desc,call_type_original_notes,call_type_final,call_type_final_desc,call_type_final_notes,priority_original,priority_final,agency,disposition,onview_flag,sensitive_call,intersection_name,intersection_id,intersection_point,supervisor_district,analysis_neighborhood,police_district,call_last_updated_at,data_as_of,data_loaded_at,Analysis Neighborhoods
33233235,251160984,2025/04/26 09:43:10 AM,2025/04/26 09:43:53 AM,2025/04/26 09:45:16 AM,2025/04/26 09:45:16 AM,2025/04/26 09:50:34 AM,2025/04/26 10:58:59 AM,418,FIGHT NO WEAPON,RO,418,FIGHT NO WEAPON,RO,A,A,Police,ARR,N,false,Not Available,,,,,,2025/04/26 10:59:01 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33218884,251150897,2025/04/25 09:14:09 AM,2025/04/25 09:32:13 AM,2025/04/25 11:58:35 AM,2025/04/25 11:58:35 AM,,,587,TRAF VIOLATION CITE,7.2.25,587,TRAF VIOLATION CITE,7.2.25,C,C,Municipal Transportation Agency,,N,false,03RD ST \ BAY VIEW ST \ REVERE AVE,20498000,POINT (-122.391521351 37.732431908),10,Bayview Hunters Point,BAYVIEW,2025/04/25 11:58:36 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33226501,251152779,2025/04/25 06:50:09 PM,2025/04/25 06:50:44 PM,2025/04/25 09:24:32 PM,2025/04/25 09:24:32 PM,2025/04/25 09:24:32 PM,2025/04/25 09:24:35 PM,470,FRAUD,,470,FRAUD,,C,C,Police,HAN,N,false,CAPITOL AVE \ LOBOS ST,22474000,POINT (-122.459046135 37.714908346),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/25 09:24:37 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33211536,251142800,2025/04/24 07:28:56 PM,2025/04/24 07:28:56 PM,2025/04/24 08:31:18 PM,2025/04/24 08:31:18 PM,2025/04/24 08:48:55 PM,2025/04/24 08:49:27 PM,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,RED ZONE,C,C,Municipal Transportation Agency,GOA,N,false,CALIFORNIA ST \ MILES ST,24989000,POINT (-122.408863679 37.792079957),3,Nob Hill,CENTRAL,2025/04/24 08:57:17 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33238667,251162527,2025/04/26 06:13:44 PM,2025/04/26 06:15:49 PM,2025/04/26 06:24:49 PM,2025/04/26 06:24:49 PM,2025/04/26 06:24:49 PM,2025/04/26 06:24:52 PM,586,TRAFFIC HAZARD,,586,TRAFFIC HAZARD,,B,B,Police,GOA,N,false,21ST ST \ POTRERO AVE,24000000,POINT (-122.406799737 37.757762058),10,Mission,MISSION,2025/04/26 06:24:55 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33223881,251152699,2025/04/25 06:20:18 PM,2025/04/25 06:20:18 PM,2025/04/25 06:20:18 PM,2025/04/25 06:20:18 PM,2025/04/25 06:20:18 PM,2025/04/25 06:22:39 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,CIT,Y,true,,,,,,,2025/04/25 06:22:40 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33239854,251162783,2025/04/26 07:50:35 PM,2025/04/26 07:50:35 PM,2025/04/26 07:50:35 PM,2025/04/26 07:50:35 PM,2025/04/26 07:50:35 PM,2025/04/26 08:06:11 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 08:06:13 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33224520,251152662,2025/04/25 06:09:24 PM,2025/04/25 06:09:24 PM,2025/04/25 06:09:24 PM,2025/04/25 06:09:24 PM,2025/04/25 06:09:24 PM,2025/04/25 07:09:08 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 07:09:11 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33217908,251151090,2025/04/25 10:33:41 AM,2025/04/25 10:33:41 AM,2025/04/25 10:33:41 AM,2025/04/25 10:33:41 AM,2025/04/25 10:33:41 AM,2025/04/25 10:50:30 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 10:50:32 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33212061,251143162,2025/04/24 09:37:21 PM,2025/04/24 09:37:21 PM,2025/04/24 09:37:21 PM,2025/04/24 09:37:21 PM,2025/04/24 09:37:21 PM,2025/04/24 09:42:54 PM,585,TRAFFIC STOP,,585,TRAFFIC STOP,,B,B,Police,CIT,Y,true,,,,,,,2025/04/24 09:42:55 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33225154,251152834,2025/04/25 07:05:50 PM,2025/04/25 07:09:45 PM,2025/04/25 07:46:43 PM,2025/04/25 07:46:43 PM,,,470,FRAUD,,470,FRAUD,,C,C,Police,,N,false,15TH AVE \ IRVING ST,27357000,POINT (-122.472789705 37.763752331),7,Inner Sunset,TARAVAL,2025/04/25 07:46:43 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,14
33212956,251142936,2025/04/24 08:09:03 PM,2025/04/24 08:09:03 PM,2025/04/24 11:21:14 PM,2025/04/24 11:21:14 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500F,C,C,Municipal Transportation Agency,,N,false,CHESTNUT ST \ OCTAVIA ST,26720000,POINT (-122.429666845 37.801653915),2,Marina,NORTHERN,2025/04/24 11:21:16 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,13
33220665,251151810,2025/04/25 01:57:32 PM,2025/04/25 01:57:32 PM,2025/04/25 01:57:32 PM,2025/04/25 01:57:32 PM,2025/04/25 01:57:32 PM,2025/04/25 02:02:13 PM,585,TRAFFIC STOP,,585,TRAFFIC STOP,,B,B,Police,ADV,Y,true,,,,,,,2025/04/25 02:02:15 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33219709,251151527,2025/04/25 12:42:50 PM,2025/04/25 12:42:50 PM,2025/04/25 12:43:39 PM,2025/04/25 12:43:39 PM,2025/04/25 12:50:31 PM,2025/04/25 01:02:54 PM,68A1,O/S LIGHT SMOKE,,905,MEET W/CITY EMPLOYEE,,A,A,Police,HAN,N,false,ELIZABETH ST \ GRAND VIEW AVE,26088000,POINT (-122.442739983 37.751573508),8,Noe Valley,MISSION,2025/04/25 01:02:56 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,22
33221141,251151695,2025/04/25 01:16:58 PM,2025/04/25 01:32:14 PM,2025/04/25 02:17:57 PM,2025/04/25 02:17:57 PM,2025/04/25 02:18:53 PM,2025/04/25 02:41:20 PM,409,TOW TRUCK,7/2/45,409,TOW TRUCK,7/2/45,C,C,Municipal Transportation Agency,HAN,N,false,CLAY ST \ JONES ST,25243000,POINT (-122.414470074 37.793223146),3,Nob Hill,CENTRAL,2025/04/25 02:41:22 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33214652,251150268,2025/04/25 03:33:51 AM,2025/04/25 03:33:51 AM,2025/04/25 03:33:51 AM,2025/04/25 03:33:51 AM,2025/04/25 03:33:51 AM,2025/04/25 03:37:37 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 03:37:38 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33232613,251160593,2025/04/26 07:10:05 AM,2025/04/26 07:11:11 AM,2025/04/26 10:06:30 AM,2025/04/26 10:06:30 AM,,,587,TRAF VIOLATION CITE,7.2.41,587,TRAF VIOLATION CITE,7.2.41,C,C,Municipal Transportation Agency,,N,false,HOLLIS ST \ OFARRELL ST,26518000,POINT (-122.430237501 37.783595358),5,Western Addition,NORTHERN,2025/04/26 10:06:31 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33225859,251152597,2025/04/25 05:50:58 PM,2025/04/25 05:50:58 PM,2025/04/25 05:50:58 PM,2025/04/25 05:50:58 PM,2025/04/25 05:50:58 PM,2025/04/25 08:34:24 PM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,HAN,Y,false,06TH ST \ STEVENSON ST,24295000,POINT (-122.409693262 37.781754328),6,South of Market,SOUTHERN,2025/04/25 08:34:26 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33226897,251153142,2025/04/25 09:00:23 PM,2025/04/25 09:00:23 PM,2025/04/25 09:00:23 PM,2025/04/25 09:00:23 PM,2025/04/25 09:00:23 PM,2025/04/25 10:04:16 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 10:04:18 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33236966,251162140,2025/04/26 03:52:35 PM,2025/04/26 03:52:35 PM,2025/04/26 03:52:35 PM,2025/04/26 03:52:35 PM,2025/04/26 03:52:35 PM,2025/04/26 03:54:29 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,CIT,Y,true,,,,,,,2025/04/26 03:54:31 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33237719,251161639,2025/04/26 01:02:21 PM,2025/04/26 01:02:21 PM,2025/04/26 04:57:17 PM,2025/04/26 04:57:17 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,50F,C,C,Municipal Transportation Agency,,N,false,CARL ST \ CLAYTON ST,26402000,POINT (-122.447823792 37.766072215),8,Haight Ashbury,PARK,2025/04/26 04:57:18 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33235530,251161684,2025/04/26 01:14:01 PM,2025/04/26 01:15:03 PM,2025/04/26 01:15:20 PM,2025/04/26 01:15:20 PM,2025/04/26 01:22:18 PM,2025/04/26 01:44:10 PM,221,PERSON W/GUN,,221,PERSON W/GUN,,A,A,Police,UTL,N,false,LARKIN ST \ OFARRELL ST,25152000,POINT (-122.41790141 37.785167215),5,Tenderloin,NORTHERN,2025/04/26 01:44:11 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33236270,251161665,2025/04/26 01:10:41 PM,2025/04/26 01:10:41 PM,2025/04/26 02:43:27 PM,2025/04/26 02:43:27 PM,2025/04/26 02:51:03 PM,2025/04/26 02:51:19 PM,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500E,C,C,Municipal Transportation Agency,CIT,N,false,28TH AVE \ JUDAH ST,27431000,POINT (-122.486639897 37.761275629),4,Sunset/Parkside,TARAVAL,2025/04/26 02:51:21 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,35
33234332,251161431,2025/04/26 12:00:07 PM,2025/04/26 12:00:07 PM,2025/04/26 12:00:07 PM,2025/04/26 12:00:07 PM,2025/04/26 12:00:07 PM,2025/04/26 12:14:36 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 12:14:38 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33220033,251151207,2025/04/25 11:02:28 AM,2025/04/25 11:07:06 AM,2025/04/25 12:03:10 PM,2025/04/25 12:03:10 PM,2025/04/25 12:10:44 PM,2025/04/25 12:55:03 PM,416,CITIZEN STANDBY,,416,CITIZEN STANDBY,,C,C,Police,HAN,N,false,MONTANA ST \ ORIZABA AVE,22597000,POINT (-122.462624771 37.71657082),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/25 01:21:06 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33234383,251161382,2025/04/26 11:49:41 AM,2025/04/26 11:50:21 AM,2025/04/26 11:51:00 AM,2025/04/26 11:51:00 AM,2025/04/26 12:01:17 PM,2025/04/26 12:16:27 PM,240,ASSAULT / BATTERY,,240,ASSAULT / BATTERY,,A,A,Police,UTL,N,false,CALIFORNIA ST \ LARKIN ST,25294000,POINT (-122.419036211 37.790788055),3,Nob Hill,NORTHERN,2025/04/26 12:16:29 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33214512,251150218,2025/04/25 02:46:22 AM,2025/04/25 02:46:22 AM,2025/04/25 02:46:22 AM,2025/04/25 02:46:22 AM,2025/04/25 02:46:22 AM,2025/04/25 03:06:40 AM,585,TRAFFIC STOP,,585,TRAFFIC STOP,,B,B,Police,ADV,Y,true,,,,,,,2025/04/25 03:06:43 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33226230,251152302,2025/04/25 04:34:25 PM,2025/04/25 04:34:25 PM,2025/04/25 09:00:40 PM,2025/04/25 09:00:40 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,7.2.40,C,C,Municipal Transportation Agency,,N,false,ANSON PL \ POWELL ST,24921000,POINT (-122.408723386 37.789852935),3,Nob Hill,CENTRAL,2025/04/25 09:00:41 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33228585,251153556,2025/04/25 11:46:42 PM,2025/04/25 11:46:42 PM,2025/04/26 01:09:04 AM,2025/04/26 01:09:04 AM,2025/04/26 01:13:32 AM,2025/04/26 01:13:52 AM,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,,C,C,Police,NOM,N,false,ASHBURY ST \ CLIFFORD TER,32830000,POINT (-122.446073649 37.764187823),8,Haight Ashbury,PARK,2025/04/26 01:13:54 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33236208,251161926,2025/04/26 02:44:56 PM,2025/04/26 02:44:56 PM,2025/04/26 02:44:56 PM,2025/04/26 02:44:56 PM,2025/04/26 02:44:56 PM,2025/04/26 02:45:34 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 02:45:36 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33214069,251150149,2025/04/25 01:50:34 AM,2025/04/25 01:50:34 AM,2025/04/25 01:50:34 AM,2025/04/25 01:50:34 AM,2025/04/25 01:50:34 AM,2025/04/25 01:54:57 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 01:54:59 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33237392,251162006,2025/04/26 03:11:53 PM,2025/04/26 03:14:04 PM,2025/04/26 03:58:48 PM,2025/04/26 03:58:48 PM,2025/04/26 04:16:10 PM,2025/04/26 04:26:07 PM,650,THREATS / HARASSMENT,,650,THREATS / HARASSMENT,,B,B,Police,HAN,N,false,CLAYTON ST \ HAIGHT ST,26409000,POINT (-122.448578817 37.769797851),5,Haight Ashbury,PARK,2025/04/26 04:26:10 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33215209,251150397,2025/04/25 06:19:00 AM,2025/04/25 06:19:00 AM,2025/04/25 06:19:00 AM,2025/04/25 06:19:00 AM,2025/04/25 06:19:00 AM,2025/04/25 06:19:20 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 06:19:22 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33216239,251143396,2025/04/24 11:35:06 PM,2025/04/24 11:35:06 PM,2025/04/25 08:20:53 AM,2025/04/25 08:20:53 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,7 2 25,C,C,Municipal Transportation Agency,,N,false,MINERVA ST \ SUMMIT ST,21602000,POINT (-122.453513346 37.715795052),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/25 08:20:55 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33223422,251151984,2025/04/25 02:55:39 PM,2025/04/25 02:55:39 PM,2025/04/25 05:51:15 PM,2025/04/25 05:51:15 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,7.2.26,C,C,Municipal Transportation Agency,,N,false,POST ST \ WEBSTER ST,26591000,POINT (-122.431366397 37.785372647),5,Japantown,NORTHERN,2025/04/25 05:51:16 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,15
33238927,251162177,2025/04/26 04:04:42 PM,2025/04/26 04:04:42 PM,2025/04/26 06:46:15 PM,2025/04/26 06:46:15 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,7.2.25,C,C,Municipal Transportation Agency,,N,false,CENTRAL AVE \ HAIGHT ST,26340000,POINT (-122.443649086 37.770426371),5,Haight Ashbury,PARK,2025/04/26 06:46:15 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33216453,251150564,2025/04/25 07:38:11 AM,2025/04/25 07:38:11 AM,2025/04/25 08:14:19 AM,2025/04/25 08:14:19 AM,2025/04/25 08:34:00 AM,2025/04/25 08:40:18 AM,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,DW,C,C,Municipal Transportation Agency,CIT,N,false,FAIRMOUNT ST \ WHITNEY ST,21871000,POINT (-122.427428368 37.738854018),8,Glen Park,INGLESIDE,2025/04/25 08:40:19 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,10
33235833,251161736,2025/04/26 01:34:19 PM,2025/04/26 01:34:19 PM,2025/04/26 01:34:19 PM,2025/04/26 01:34:19 PM,,2025/04/26 01:39:09 PM,919,SIT/LIE ENFORCEMENT,,919,SIT/LIE ENFORCEMENT,,C,C,Police,ND,HSOC,false,20TH ST \ CAPP ST,24130000,POINT (-122.417964705 37.758698273),9,Mission,MISSION,2025/04/26 02:08:40 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33227421,251153058,2025/04/25 08:16:26 PM,2025/04/25 08:20:03 PM,2025/04/25 10:06:54 PM,2025/04/25 10:06:54 PM,2025/04/25 10:50:15 PM,2025/04/25 10:51:29 PM,601,TRESPASSER,,601,TRESPASSER,,B,B,Police,GOA,N,false,UNION ST \ VAN NESS AVE,26686000,POINT (-122.423982145 37.798552454),3,Russian Hill,NORTHERN,2025/04/25 10:51:30 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,32
33235045,251161595,2025/04/26 12:48:57 PM,2025/04/26 12:48:57 PM,2025/04/26 12:48:57 PM,2025/04/26 12:48:57 PM,2025/04/26 12:48:57 PM,2025/04/26 01:06:49 PM,7S,STATION DETAIL,,915,HOMELESS COMPLAINT,,C,C,Police,ADV,Y,false,41ST AVE \ SLOAT BLVD,23431000,POINT (-122.499196336 37.734311616),7,Lakeshore,TARAVAL,2025/04/26 01:06:51 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,16
33222477,251152254,2025/04/25 04:14:29 PM,2025/04/25 04:23:04 PM,2025/04/25 04:25:01 PM,2025/04/25 04:25:01 PM,2025/04/25 04:31:34 PM,2025/04/25 04:40:05 PM,801,SUICIDE ATTEMPT,,801,SUICIDE ATTEMPT,,A,A,Police,NOM,N,true,,,,,,,2025/04/25 04:40:07 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33238038,251161483,2025/04/26 12:10:53 PM,2025/04/26 12:14:21 PM,2025/04/26 04:59:21 PM,2025/04/26 04:59:21 PM,2025/04/26 05:03:31 PM,2025/04/26 05:24:52 PM,418,FIGHT NO WEAPON,,601,TRESPASSER,,C,C,Police,HAN,N,false,AUSTIN ST \ FRANKLIN ST,26499000,POINT (-122.423688455 37.788745777),2,Western Addition,NORTHERN,2025/04/26 05:24:54 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33216689,251150799,2025/04/25 08:59:33 AM,2025/04/25 08:59:33 AM,2025/04/25 08:59:33 AM,2025/04/25 08:59:33 AM,2025/04/25 08:59:33 AM,2025/04/25 09:03:26 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 09:03:27 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33235443,251161613,2025/04/26 12:53:07 PM,2025/04/26 12:54:00 PM,2025/04/26 01:01:33 PM,2025/04/26 01:01:33 PM,2025/04/26 01:36:19 PM,2025/04/26 01:38:38 PM,913,COMPLAINT UNKN,,913,COMPLAINT UNKN,,B,B,Police,UTL,N,false,ELLIS ST \ LEAVENWORTH ST,25139000,POINT (-122.414430198 37.784657141),5,Tenderloin,TENDERLOIN,2025/04/26 01:38:40 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33239687,251162776,2025/04/26 07:48:01 PM,2025/04/26 07:48:54 PM,2025/04/26 07:53:00 PM,2025/04/26 07:53:00 PM,2025/04/26 07:53:00 PM,2025/04/26 07:53:48 PM,917,SUSPICIOUS PERSON,DRUG,917,SUSPICIOUS PERSON,DRUG,C,C,Police,HAN,N,false,17TH ST \ HOFF ST,24176000,POINT (-122.420432817 37.763375552),9,Mission,MISSION,2025/04/26 07:53:49 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33212727,251143324,2025/04/24 10:51:19 PM,2025/04/24 10:52:29 PM,2025/04/24 10:55:36 PM,2025/04/24 10:55:36 PM,,,415,NOISE NUISANCE,AMPLIFIED,415,NOISE NUISANCE,AMPLIFIED,C,C,Police,,N,false,COLE ST \ HAIGHT ST,26417000,POINT (-122.450216976 37.769588945),5,Haight Ashbury,PARK,2025/04/24 10:55:36 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33215653,251150421,2025/04/25 06:34:17 AM,2025/04/25 06:34:54 AM,2025/04/25 06:57:12 AM,2025/04/25 06:57:12 AM,2025/04/25 07:07:47 AM,2025/04/25 07:23:23 AM,409,TOW TRUCK,7.2.41,409,TOW TRUCK,7.2.41,C,C,Municipal Transportation Agency,CIT,N,false,12TH ST \ BERNICE ST,24236000,POINT (-122.413749611 37.770347344),6,Mission,SOUTHERN,2025/04/25 07:23:25 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33236817,251161980,2025/04/26 03:05:55 PM,2025/04/26 03:05:55 PM,2025/04/26 03:43:50 PM,2025/04/26 03:43:50 PM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,,C,C,Municipal Transportation Agency,,N,false,LANE ST \ REVERE AVE,20499000,POINT (-122.390164401 37.731662939),10,Bayview Hunters Point,BAYVIEW,2025/04/26 03:43:50 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33211833,251143011,2025/04/24 08:38:21 PM,2025/04/24 08:38:42 PM,2025/04/24 09:21:14 PM,2025/04/24 09:21:14 PM,2025/04/24 09:21:14 PM,2025/04/24 09:21:24 PM,913,COMPLAINT UNKN,911 HU,913,COMPLAINT UNKN,911 HU,B,B,Police,NCR,N,false,03RD ST \ TOWNSEND ST,23807000,POINT (-122.392749787 37.778851718),6,Mission Bay,SOUTHERN,2025/04/24 09:21:26 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,4
33230589,251153344,2025/04/25 10:12:02 PM,2025/04/25 10:12:02 PM,2025/04/26 06:57:43 AM,2025/04/26 06:57:43 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22507.8A,C,C,Municipal Transportation Agency,,N,false,MISSION ST \ NEY ST,21696000,POINT (-122.430110918 37.729930588),11,Excelsior,INGLESIDE,2025/04/26 06:57:44 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,7
33218986,251151383,2025/04/25 12:00:49 PM,2025/04/25 12:00:49 PM,2025/04/25 12:00:49 PM,2025/04/25 12:00:49 PM,2025/04/25 12:00:49 PM,2025/04/25 12:06:13 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 12:06:16 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33233295,251161124,2025/04/26 10:25:09 AM,2025/04/26 10:25:09 AM,2025/04/26 11:03:21 AM,2025/04/26 11:03:21 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,PHELPS ST \ VESTA ST \ WILLIAMS AVE,20619000,POINT (-122.399866975 37.730291929),10,Bayview Hunters Point,BAYVIEW,2025/04/26 11:03:22 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33239909,251161995,2025/04/26 03:10:11 PM,2025/04/26 03:10:47 PM,2025/04/26 08:08:41 PM,2025/04/26 08:08:41 PM,,,587,TRAF VIOLATION CITE,7.2.27,587,TRAF VIOLATION CITE,7.2.27,C,C,Municipal Transportation Agency,,N,false,POST ST \ WEBSTER ST,26591000,POINT (-122.431366397 37.785372647),5,Japantown,NORTHERN,2025/04/26 08:08:42 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,15
33218843,251151088,2025/04/25 10:32:46 AM,2025/04/25 10:33:33 AM,2025/04/25 10:46:45 AM,2025/04/25 10:46:45 AM,2025/04/25 10:54:58 AM,2025/04/25 11:56:41 AM,488,PETTY THEFT,,488,PETTY THEFT,,C,C,Police,REP,N,false,PINE ST \ POLK ST,25222000,POINT (-122.420493442 37.789620438),3,Nob Hill,NORTHERN,2025/04/25 11:56:44 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33239120,251162567,2025/04/26 06:33:19 PM,2025/04/26 06:33:19 PM,2025/04/26 07:06:15 PM,2025/04/26 07:06:15 PM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,,N,false,18TH ST \ VERMONT ST,23767000,POINT (-122.404258773 37.762112672),10,Potrero Hill,BAYVIEW,2025/04/26 07:06:16 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,26
33222177,251152102,2025/04/25 03:30:15 PM,2025/04/25 03:33:52 PM,2025/04/25 03:34:09 PM,2025/04/25 03:34:09 PM,2025/04/25 03:40:49 PM,2025/04/25 04:22:01 PM,418,FIGHT NO WEAPON,,418,FIGHT NO WEAPON,,B,B,Police,REP,N,false,20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,33717000,POINT (-122.475937334 37.730118806),7,Lakeshore,TARAVAL,2025/04/25 04:22:03 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,16
33219905,251151597,2025/04/25 01:04:31 PM,2025/04/25 01:06:46 PM,2025/04/25 01:07:52 PM,2025/04/25 01:07:52 PM,2025/04/25 01:10:03 PM,2025/04/25 01:14:10 PM,601,TRESPASSER,,601,TRESPASSER,,C,C,Sheriff,HAN,N,false,22ND ST \ POTRERO AVE,23964000,POINT (-122.406635799 37.756166984),10,Mission,MISSION,2025/04/25 01:14:12 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33225393,251152538,2025/04/25 05:33:24 PM,2025/04/25 05:33:24 PM,2025/04/25 08:02:27 PM,2025/04/25 08:02:27 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,34TH AVE \ IRVING ST,27727000,POINT (-122.493198799 37.762853316),4,Sunset/Parkside,TARAVAL,2025/04/25 08:02:28 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,35
33235572,251161768,2025/04/26 01:43:02 PM,2025/04/26 01:43:02 PM,2025/04/26 01:43:02 PM,2025/04/26 01:43:02 PM,2025/04/26 01:43:02 PM,2025/04/26 01:48:16 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 01:48:17 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
